"cpg","logFC","P.Value"
"cg11542086",8.70495515625511e-05,0.864441948693009
"cg17981028",0.00570613663519823,0.0462060511509345
"cg26683058",-5.85701933955722e-05,0.968001641633959
"cg19403586",0.000848078130181346,0.791554469529261
"cg17890283",-0.000625060935400109,0.40570632460455
"cg21250232",0.00487634978232143,0.0385437392054558
"cg16745033",7.78118388696346e-05,0.984624158773631
"cg06437256",-0.00271491514993454,0.153771830773513
"cg07141950",8.83665011384499e-06,0.979142191631509
"cg13967424",-0.000127711240507454,0.96677342918019
"cg11400391",-0.000464171772068772,0.553583049190918
"cg09442458",0.000556088452371705,0.387671954796502
"cg17119612",0.000102678720675587,0.53331817639252
"cg05813297",-0.00508311520786577,0.0131659357060896
"cg03434509",-0.000821433739712013,0.598404507701022
"cg05012709",0.000420561658564578,0.48896768481981
"cg02646225",0.00309538984266324,0.185938141126392
"cg17638730",-0.00312592879643601,0.107995902969663
"cg17191715",-0.000473005095868336,0.721450971299568
"cg27030541",-0.00126501143470339,0.0833459042129598
"cg20982735",-0.0182418032458671,0.000422983596413864
"cg22106623",-0.00165726610321013,0.00231744399197794
"cg00124004",-0.000656730582457246,0.81182103093212
"cg04173523",0.00910363146492511,0.0333960834930571
"ch.8.1812887R",0.00127184848454909,0.536220314842489
"cg17101720",0.000526667349696324,0.521068800680292
"cg26177807",-0.00283688636655013,0.199965547844966
"cg08330117",0.000665932904592132,0.355878976263447
"cg18485485",-0.000117729800761079,0.662034090623157
"cg21698802",0.000168138561787938,0.61208659494143
"cg25543190",0.00191918302498873,0.155632752244609
"ch.8.1852347F",-0.00169183295643582,0.191401571237526
"cg02639285",4.35573912436955e-06,0.993494614105558
"cg10103036",-0.000624984277149496,0.742529788487541
"cg06216901",0.00160698432037533,0.0149312088892433
"cg03760919",-0.00147194261295849,0.713679509896707
"cg26959358",0.000179382235128697,0.883982566833911
"cg14091626",0.000602519403048341,0.599112328682167
"cg10767372",0.000990364831910315,0.587874007863353
"cg20444784",0.00814433766976532,0.000970496836945696
"cg12468496",0.00164189407957761,0.267514625113445
"cg05787508",-0.000189528462175658,0.718121122428526
"cg27302296",0.000776311771256322,0.560082074149839
"cg09581647",-0.000244552471874428,0.648851830782779
"cg03272066",-0.00421914448049711,0.213654658176111
"cg11889145",0.00167912197863525,0.22663805684772
"cg00969165",0.00031169239557136,0.511564109065182
"cg17600661",0.000790059655828203,0.505332096569031
"cg26795524",0.00100164663310808,0.00545724944431263
"cg17471019",0.000216502378229168,0.620746884369406
"cg26322872",0.00066898217481016,0.178817288413249
"cg24991001",0.00045287093829641,0.789115241794136
"cg06543761",0.000123762745555749,0.485896494903902
"cg20181482",-0.000319106383587363,0.506972960612381
"cg06567195",-0.00103867865354731,0.690944717768661
"cg07032473",-0.000449168627594739,0.80997340276038
"cg22885024",0.000114538770868312,0.89865680610116
"cg11225571",0.00507229836132944,0.150803579178199
"cg07158312",0.00147809085000391,0.125956036668753
"cg25814902",-0.000257352991700128,0.62847169939797
"cg24261177",0.00109846053521884,0.116722100585234
"cg11192169",-0.000627137031602279,0.482914097332927
"cg00585714",2.42472165610903e-05,0.986223048769021
"cg26035118",0.00217550882318591,0.0130155420507087
"cg04986675",0.00326449466246858,0.0565693221902708
"cg11536940",-0.002618380095481,0.110248351454531
"cg07580620",-0.000300665711360166,0.856166611284665
"cg18145431",-0.000697808462417371,0.077783376453379
"cg00032205",-0.00683016316349106,0.0869054052993152
"cg08260790",-0.00128404206268086,0.186983498321222
"cg15002580",0.00503931246655267,0.01341420467403
"cg19987349",0.00328806873199387,0.347357763904834
"cg12076863",-0.000740065576084129,0.301778930936098
"cg01822827",-0.000699647761009146,0.628507329029111
"cg13924580",0.00751007478763317,0.00575344768144789
"cg01237887",0.00176879866729739,0.427922621507421
"cg11971662",-0.000135714379952699,0.915516212461169
"cg05803606",0.000183310238225395,0.764971007833
"cg11732321",0.000216684090139273,0.654231418213155
"cg21349849",-0.00143145942374233,0.204945168937993
"cg14888916",0.00042957163868551,0.619860463917639
"cg26294710",0.000152821371227329,0.760587457995655
"cg03157027",0.00159780482788165,0.590786118195055
"cg02469095",0.00059803515636148,0.817027416008964
"cg10409981",-0.00324668174982781,0.699613169021129
"cg24291203",0.000622150715690449,0.0382059150146346
"cg24003216",0.00405952151810289,0.115199259000421
"cg12833683",0.00418725757752517,0.00973449018023473
"cg24267801",0.000538304959821001,0.474026220342677
"cg00188547",0.000460480867976704,0.671961422137816
"cg27170159",-0.00787439342999098,0.00287688506843531
"cg13675051",0.00542198845510439,0.270110765136057
"cg01756700",0.00409051444527848,0.269475775518721
"cg22909709",0.00111393816654044,0.556698826235189
"cg08081156",0.00048016301715377,0.470706640936571
"cg18582180",0.00263246842124564,0.0460681840307227
"cg05950485",0.000248659397721736,0.558607370058498
"cg17305672",-0.0010549935498728,0.253210471301697
"cg24412895",0.00235021814444776,0.296136155627825
"cg09936889",0.0030726297769624,0.0138230722562165
"cg23042086",-0.011986467319017,0.00211106347307048
"cg23314826",-0.00013933127253823,0.667115340278653
"cg20342184",0.00190516132633723,0.188658444428347
"cg18004756",-0.00386983161541092,0.0198564935085726
"cg11882601",-0.000801699769623768,0.739318223184193
"cg20611272",0.00408845693832072,0.48640642189995
"cg01966459",0.000139039717934448,0.865714943165919
"cg16090205",0.000357326705024373,0.0804310099920502
"cg01366085",1.36550921351221e-05,0.97674549119743
"cg09129067",-0.00636575880478081,0.188823567643792
"cg11315179",-0.000154273747487879,0.672685318158716
"ch.8.2104015R",-0.00185146498262768,0.253132424853609
"cg03512076",-0.00299247677137677,0.288256702492259
"cg11218415",0.00139923381027707,0.688615446982916
"cg21642926",5.49439447472334e-06,0.99573879685194
"cg04219247",-0.000474936568255212,0.230217077395712
"cg22148115",0.000365675122319647,0.663291582136608
"cg19288520",0.000142425133033203,0.392213608061875
"cg20800509",-0.0011576312226926,0.130312492915466
"cg13342717",0.00155832125780831,0.228209619338993
"cg23108931",-0.0178355074959533,0.00265346415329649
"cg04554929",-0.0660800451648447,2.65320779166269e-05
"cg23305365",0.000807599137331995,0.410475904889782
"cg16783744",0.00096191374106284,0.727625223105314
"cg09435415",0.00243858675964469,0.370031225500403
"cg23971160",0.000547378998210342,0.70899706770886
"cg11091914",0.00940679266939995,0.159432003053337
"cg12578100",-0.00763706454133038,0.00615583133281955
"cg04011925",-0.00246630163127586,0.0511624792637482
"cg07035454",0.000547504486992074,0.690806020778795
"cg04640684",-0.00040562187928032,0.436828359059647
"cg10092108",-0.0028476573209505,0.203606244838996
"cg06902765",-0.000141384999818256,0.860952389461115
"cg15595627",0.000819743607875942,0.614886542157966
"cg25116615",-0.000234476969605476,0.738116090225965
"cg26763380",0.000439647965328205,0.578588609960448
"cg16615232",-0.00012171972280518,0.822878320635489
"cg23051578",-0.000142255880140378,0.639920484290654
"cg21549927",0.00364268299939892,0.0453906691835005
"cg17826753",-0.000252730200418911,0.901243257053026
"cg01222594",0.00491946715704,0.234330674837312
"cg23290674",0.0018424660489803,0.295743219419243
"cg27039118",-0.00495306286390282,0.230566937149163
"cg04613734",0.00190155108253263,0.93039971120975
"cg07576931",0.000917992907796165,0.310797562784808
"cg20909795",-0.000170744995637235,0.866736458628721
"cg27409870",-5.80588393596198e-05,0.936971693603327
"cg23513447",0.00181594230781642,0.0116092172743317
"cg14530476",0.000226419968382676,0.303625358716144
"cg02343871",0.00109185449677051,0.345046607781006
"cg04271218",-0.00327725259191093,0.0781647854838919
"cg16309727",-0.000518621445189519,0.494379084976319
"cg05738743",0.00021633921757608,0.780715219800358
"cg21789008",0.00266190596095456,0.381089872913423
"cg10810026",-0.00143049101672986,0.092839433453543
"cg08305378",0.00663397506915078,0.0251055633387743
"cg04034290",-0.00392105792602859,0.226971471549024
"cg05290695",0.000402881964502644,0.266946602350246
"cg11543397",-0.00782518481823386,0.0172746439977759
"cg04009492",-0.0021043215368371,0.426275835383593
"cg01243251",-0.000308471099252338,0.637262531076725
"cg06998282",0.000209717598556349,0.551807248055891
"cg12065840",0.00929774771731325,0.00025234051613171
"cg00288736",0.000674091282085241,0.905608707739103
"cg25448355",-5.9339093387349e-05,0.947921134704307
"cg26179069",-0.00109567506873949,0.203955571799191
"cg14863489",-0.00153080478162707,0.119989832461824
"cg03521600",0.000243706511083529,0.570554559667756
"cg26205175",-0.000937080978806943,0.208773543035913
"cg01461199",0.000807316951777554,0.308862680502065
"cg18309761",-0.000566773325585304,0.257398304107664
"cg06826671",-9.30429523591618e-05,0.898123217189174
"cg25922341",0.00105474226027982,0.0112104022011828
"cg02715239",-0.000828542926831657,0.455224120020059
"cg25115537",0.00418189153936462,0.262316655936523
"cg04082274",0.000250432540875277,0.672503986558709
"cg18191087",-0.000163383693179317,0.80895809339604
"ch.8.2442961R",0.000844296582281599,0.0746701637344929
"cg15902350",-0.000126678331285483,0.775980892940322
"cg06802522",0.00100927977637458,0.244989737585187
"cg05645982",-0.00335551913172178,0.454444618317228
"cg14215363",-0.00131813245016778,0.0330846764222094
"cg07962311",0.00252331682039275,0.146953949505106
"cg04724477",-0.00399343075363673,0.164125644416598
"cg03169856",0.000216494114581061,0.585787868176336
"cg20641423",0.00865950429238941,0.000789892902169042
"cg10703949",0.000522939781763294,0.566454630918071
"cg11172196",0.000647790384560605,0.235254718262931
"cg20175760",-0.00222659208507648,0.0675748144636881
"cg10411339",-4.76687832485162e-05,0.985350424578299
"cg22251877",-0.000807641184362689,0.439092555587748
"cg18209489",-0.00171116254688984,0.335303291140009
"cg05013438",-0.000950492677245568,0.0542559842270894
"cg18893120",0.00142134869526817,0.302015682538654
"cg13264314",0.00207316974589151,0.107693751314014
"cg14710165",0.00112893555423294,0.010269439510989
"cg20390587",-0.000235278904766424,0.925366822967344
"cg05445772",-0.000829957024514349,0.401053164079197
"cg01555408",0.000355713427558685,0.10627224966633
"cg00627621",0.000808369220648492,0.142411973424667
"cg22873510",0.00151441378127634,0.0993121775834643
"cg16228380",0.00147061376938883,0.615395925273344
"cg00053361",1.05807780730201e-05,0.984809095856955
"cg16123760",0.00239702948542133,0.0470503965543302
"cg03959515",0.0078014398134171,8.27676932658262e-06
"cg08599249",0.0022888218389266,0.333509083668166
"cg16485897",-0.000621309450337309,0.363771824744696
"ch.8.128640959R",0.000284862384630625,0.43167473579796
"cg03457528",0.000115443011670719,0.918815569423001
"cg14774995",-0.000269416661752678,0.760438527670275
"cg26753608",-0.00198275903563107,0.121716744025475
"cg23063070",-0.000663297760698169,0.848277396729282
"ch.8.2579072R",0.00123933636342746,0.00781389179890272
"cg10200451",0.00642602521522449,0.348162132368413
"cg27648556",-0.00199486632353606,0.491316206852175
"cg02095309",0.000263601219502233,0.566884343298591
"cg19844232",-0.00035802445571411,0.756593306528204
"cg10611331",0.00115136751012948,0.242818145448064
"cg10604241",-0.000337719767288335,0.790653223662932
"cg22304522",0.00312231101506355,0.520936157472608
"cg26332560",0.00225991776536989,0.171887997899415
"cg16696270",0.000367719425375803,0.676223702049632
"cg07312654",-0.00260554119284888,0.203899332183689
"cg02149509",-0.00112706493278144,0.495054170896083
"ch.8.132836635R",-0.000572149044894832,0.619917555373697
"cg06163994",0.00191753150022032,0.0971080950047258
"cg01419499",-0.00043345015551961,0.435386547492403
"cg06990571",0.000284853069086957,0.6629924987991
"cg23915912",-0.000384599819649209,0.51810675863184
"cg22338467",-7.3879606516219e-05,0.620762836508849
"cg16551261",0.000152249281809698,0.894542395884107
"cg10054641",-0.00189832197145206,0.610459112913262
"cg09502207",0.00078568219243558,0.502726424430233
"cg07288027",0.00389013743662527,0.0333422559844083
"cg02951514",0.00249626191906365,0.327381035317152
"cg11993451",-0.000162409284199245,0.698396980613392
"cg21602518",-0.000890730353901962,0.522625631229332
"cg26275850",0.00124164691481466,0.0981070468147171
"cg04188397",0.000361688798889868,0.545127412018853
"cg16847656",0.00114043433940581,0.231228312821735
"cg14640466",0.00173399278017354,0.751843330521625
"cg05193470",0.0107724189047296,7.22489976776759e-05
"cg08954114",-0.00153613993492357,0.234175014462217
"cg17712224",-0.000510340913210815,0.515907115300412
"cg24333001",2.338514094743e-05,0.981931054584858
"cg15741721",-0.00056276584311879,0.230157310447029
"cg21672855",0.000988686533432847,0.296798811074469
"cg03135983",0.00326526090796715,0.0602401534790603
"cg22254983",0.00373978674853064,0.124875207170135
"cg26061304",4.2718733792226e-05,0.832130337640517
"cg08767027",0.00151759139835814,0.0231492533124907
"cg06383163",-0.00112140091987214,0.800796642263562
"cg09853792",-0.00192862641799165,0.413567505518913
"cg10549331",-0.00386420468287712,0.149240434670854
"cg27025995",0.0030655348705636,0.0279228782860062
"cg17493839",0.000119696319120969,0.556697756875763
"cg26327804",0.00300177245375774,0.1495961688718
"cg17336929",0.0034235935994435,0.0779826885048889
"cg15302800",0.000466536056436873,0.660020764862849
"cg18219994",-0.000153380540496862,0.872343979429212
"cg21602882",0.000224792708317658,0.48378065958374
"cg14023573",0.00183808538999553,0.185796630007201
"cg24841559",-8.60523367559424e-05,0.842170688661224
"cg17931352",-0.000119389039364607,0.800123038186893
"cg26429042",0.00132110206104294,0.75029972426086
"cg23064046",0.00045362099180111,0.380789264772228
"cg18588835",6.13394692057574e-05,0.779341719509837
"cg21093033",0.00386383119267848,0.274892065546553
"cg10758618",0.000107770983664597,0.926004775485168
"cg12641286",-0.000147060144614005,0.847709177911078
"cg01911323",-0.00016275280327392,0.607147927447917
"cg19482843",-0.000481093990203062,0.528606262158936
"cg12691427",0.00102047549449821,0.389786455434934
"cg24540315",0.000177889666059513,0.857119430576841
"cg24512544",-0.000105774781650412,0.775848546867526
"cg08632810",0.00667594512478975,0.173408586332948
"cg02911270",0.000773211104187003,0.249101278812438
"cg23119628",0.00148814600384332,0.117414544764101
"cg20915802",8.63781640975333e-06,0.993766617631215
"cg09055822",0.000750549670457582,0.339053050113105
"cg12281527",-0.000583390356842032,0.65385079349664
"cg05851505",-0.000301136542876725,0.555433714150306
"cg08203794",-0.000191628620076608,0.909105623311439
"cg19345940",0.000210666592021281,0.899186560900067
"cg04804543",0.00434347981878737,0.0756588950667462
"cg01921484",0.0982969844400983,1.12137591224629e-07
"cg08271907",0.000472707347316212,0.882710223624002
"cg16860882",0.000384127123189594,0.241304527716914
"cg25877009",0.00708990919061357,0.0692684029093914
"cg24134292",0.00163488084289734,0.494138593484428
"cg06218344",0.00390978160489394,0.307425282659868
"cg05027079",0.00064405570525744,0.134987605986803
"cg15898113",0.00483314180208874,0.0108448366280229
"cg01489756",0.000649794309637322,0.361136292421627
"cg09954849",0.00114458465125418,0.282948961245177
"cg13630049",-1.73119981416152e-05,0.99173553892865
"cg12503835",-0.000289984987662189,0.593095185151512
"cg18824193",-0.00206551973986319,0.575227400633072
"cg00041898",-0.000137992614300862,0.795294033705485
"cg01785719",-1.00115380308723e-05,0.981467093304065
"cg23568538",-0.00461759525519091,0.0913289816128397
"cg14376312",0.00592835106042451,0.0243317384090132
"cg23906459",0.000420471415650816,0.814464488945974
"cg23189175",-0.00112418450938951,0.815715079003898
"cg25614253",0.0573775486650195,0.00504718277519683
"cg05758861",-0.00495969540827155,0.515059044046237
"cg25459800",-2.1441819962656e-05,0.992069143321164
"cg13577389",0.000912637634942608,0.579373684302227
"cg02635875",-0.000863122814512043,0.623214431333827
"cg10422833",0.00923537967682518,3.94076508092593e-07
"cg00409260",0.00115472030792954,0.361893157918056
"cg10596483",0.00845210431645782,0.439670528161085
"cg07168939",-0.00203252403547931,0.623891914928028
"cg15164446",0.002261547050112,0.15859344158948
"cg23180489",0.00719473120678189,0.0478179941191263
"cg25483741",0.00381983496964988,0.0510599204565552
"cg07572435",-0.000968620844325706,0.359079305628169
"cg08137669",0.00207423991992539,0.12823856018981
"cg14585892",-0.0019792239999505,0.269518949489975
"cg14149685",0.000836127358678072,0.611060450130561
"cg25376393",0.00423604201634724,0.0114064740421466
"cg05062418",0.000408032733298868,0.444138899350427
"cg12143168",0.000175463705158042,0.615658823021632
"cg10802927",-0.00133151365813545,0.305453119942154
"cg24487554",0.0105679677523542,2.06665133865026e-08
"cg08415508",0.00305927487026849,0.17793966014431
"cg24641352",0.00366426446157486,0.182887147148855
"cg11768411",-0.000166836722296181,0.821082741792704
"cg06422464",-5.5312137135857e-05,0.751504741211424
"cg08200856",0.00119519953414244,0.339243714415276
"cg13459244",0.00286744743922047,0.617432394882172
"cg20979042",3.32963261631325e-05,0.971675164455262
"cg00033213",-0.0403789892966498,0.00282024234438072
"cg09602400",-0.000172248599073726,0.854741275374312
"cg16329772",-7.2208764014033e-05,0.912237159637833
"cg23244022",-0.0154248445415339,0.0068136390934784
"cg14425468",-0.00383880853703046,0.0108621337008702
"cg10641213",0.000690504301462772,0.276694727972308
"cg11164659",0.057406540848152,0.00021029907854096
"cg14437072",0.000322033466442269,0.268853449154294
"cg03539003",-0.0013902137336161,0.848054758934721
"cg20003893",-0.00679510561142301,0.0204066882722421
"cg09993606",0.00190142103654587,0.0520804073418452
"cg08885106",-0.000731209569314967,0.652621724692508
"cg15681229",0.000541668317522394,0.624805461915478
"cg03468739",-8.22920888297935e-05,0.718745942261799
"cg23101464",0.000883628991617531,0.380255460181439
"cg04022537",0.000840075272708183,0.771378790070089
"cg16316162",-0.0379691185739451,0.00048396937721722
"cg19357499",-0.0298082370793262,0.00190729086964853
"cg13282195",-0.0241899756242966,0.00786262356449251
"cg25077777",0.00243366334540896,0.0539042042562678
"cg23902550",0.00782829939365766,0.000950323270564008
"cg23588384",-0.00376478518954911,0.113667297446982
"cg13211287",0.000219777947166869,0.666342797827722
"cg14026325",-0.0215967551438062,0.000124437984891977
"cg21429107",-0.0118235373889274,0.0170748313618034
"cg00238815",0.000446693484512306,0.747781650802696
"cg05425877",0.000117084117210788,0.61495915799764
"cg04144859",0.00106848018125766,0.369327720242902
"cg15650298",0.00494925002623558,0.0165908660917267
"cg17150465",0.00066909428477007,0.622942586837075
"cg11778258",5.23218653008716e-05,0.858462904437736
"cg04927345",0.00929019085760981,0.00408022723466339
"cg06447799",0.00322754113852363,0.330374107880163
"cg19587828",-0.000521420652894123,0.377960479621757
"cg22258045",0.0108923233303937,0.0108694430018066
"cg07898713",0.000272747820741309,0.894130824917724
"cg10328047",-0.000368547537740945,0.751855921478765
"cg12864389",0.0131519196309876,0.00213023119189346
"cg19792732",0.0148813800503623,0.00135737480415817
"cg16796959",0.0013320085396789,0.692758549893621
"cg03722185",-0.000344569240569009,0.681670414182864
"cg21624980",-0.0019803640979016,0.341692598657925
"cg01760475",0.000153856940839584,0.61071340281083
"cg01193217",0.000641899021040928,0.699953735428147
"cg08519658",0.00313656922193371,0.0420945949915122
"cg10137990",0.00188939480761744,0.0795422575098896
"cg22260950",0.000654572033576155,0.0473311720699303
"cg18314882",0.000160103350784065,0.258300156682023
"cg16311044",0.0125530880441232,0.0565332024478688
"cg03748310",0.000721716800975406,0.535440095904852
"cg06546677",-0.0122550242384255,0.41301096005902
"cg00303982",3.98115319219402e-05,0.980208933550738
"cg22453529",-0.00654098966281921,0.0839156285322264
"cg07402800",-0.00228324252251494,0.487410396946644
"cg06178754",0.000105149954422938,0.685259018003103
"cg02031849",0.000271449523081993,0.757155326761046
"cg11637789",-0.000412721524329255,0.680704570719644
"cg26872049",5.70675018931493e-05,0.88962431879521
"cg00503998",0.00161491595330601,0.315392452969852
"cg22645030",-0.000727182762026891,0.350615263764939
"cg00029831",0.000519658659788016,0.653889670502081
"cg04595807",0.00387270134775647,0.00435377170393371
"cg25372841",-0.000177283113060977,0.956018813741077
"cg26372060",0.00058585344729169,0.822933096268928
"cg18822414",0.000866411776669672,0.488963881175061
"cg01099220",0.000397122732786937,0.795721924641271
"cg14739437",0.008193422809028,0.00166780816577535
"cg12502823",0.00135391721302173,0.348005306816583
"cg00697658",0.00279492637601025,0.618333638102286
"cg26861237",-0.000763542458081262,0.284911502048331
"cg14029903",-0.000895734673427401,0.384081779653121
"cg08078541",0.000490427791835012,0.693526104842368
"cg15595573",8.97628082608906e-05,0.950521978512098
"cg17101296",-0.0014375420271329,0.677627264683407
"cg01296360",-0.00129059986781771,0.449426789391268
"cg11585820",0.00254920757933761,0.309693521222902
"cg21918548",-0.00677578176830886,0.361755755685222
"cg11609366",0.000280110775272833,0.448560220467659
"cg03174275",0.00361403950818119,0.0408607188219289
"cg04926347",0.000418277115380166,0.317438912037096
"cg24346733",0.00163446024965858,0.0123557910635038
"cg10227731",0.00116372787900431,0.191482077193862
"cg21605646",0.000370622677445206,0.566088678310544
"cg01644723",-4.14685419477055e-05,0.934073955915045
"cg05651143",-0.000715272440565317,0.746558363759592
"cg00250430",0.00143657689494508,0.349438484652754
"cg21179912",0.00013356496543596,0.84967866325431
"cg04689720",0.000835788083733304,0.296495610715331
"cg14403068",0.000597877635902319,0.409884284692163
"ch.9.2793549R",0.000625583850759059,0.0792831148287716
"ch.9.2793850R",0.000430364391754321,0.360855051777035
"cg06242146",0.00043250567236346,0.287395650410395
"cg07660811",0.00345995546374909,0.274132630919758
"cg17954486",0.000374045438004088,0.302274434496881
"cg13409578",0.00785315144793844,0.000896476525718937
"cg14441153",0.00656989024469614,0.00378555253004327
"cg07999015",-0.0041721990923551,0.380652778704874
"cg21684470",0.00227989379965908,0.00694628421596893
"cg14047494",-0.000273366284464988,0.439696333646842
"cg00801798",0.00141532897118897,0.310238000351772
"cg00120505",-0.00160770906018837,0.189036688172981
"ch.9.116118R",0.000306006867025042,0.643242437597547
"cg13979887",0.0173771943803051,0.0131619887483297
"cg14130908",-0.000508500904516088,0.33847293187119
"cg17009433",0.000480508601557966,0.447286083381741
"cg13935079",0.0025999461371909,0.326153668477388
"cg07893584",0.000853832780807739,0.510224872925119
"cg18043828",0.00163583867449248,0.353936673428851
"cg14655855",-0.00326412316490691,0.288271770297873
"cg14480035",0.00133238400761674,0.734514753643887
"cg14003693",0.00023046846043704,0.800032593669472
"cg00320035",-0.000919484622448017,0.739140614012214
"cg13851989",-0.0290452706184267,3.6120293471068e-15
"cg07926025",0.000289534429447122,0.614154154815257
"cg11680158",-0.000126787493179421,0.851670370025344
"cg19478072",0.00130862853282017,0.257394939371737
"cg14612303",0.000677578564498341,0.637899200792767
"cg13659991",-0.000152563902434931,0.856552965326694
"cg14174232",-0.000333953558646762,0.629939794601635
"cg07664183",-0.0052783655092585,0.00180777948836355
"cg03885527",-0.000928572643165025,0.132328146854372
"cg01364172",0.00067886833581244,0.675561960376762
"cg02203420",0.00126053619783874,0.201109914000476
"cg13428217",-0.00048049929971496,0.511276704941791
"cg09730361",0.000490979636312372,0.378847168149439
"ch.9.21059582R",0.00100833214527772,0.334670432610281
"cg14097425",-0.00304159619692325,0.0293278882213783
"cg00718440",-0.000247063884102932,0.725607843066664
"cg13819609",-0.00451049678345999,0.114261898291593
"cg01606875",-0.00129099413539118,0.542342214606831
"cg05005380",0.000700273259853842,0.498458051006994
"ch.9.28950438F",0.00089778965100896,0.157952488891176
"cg13598152",0.00328860594998258,0.154364678286101
"cg14080050",0.00865466050641991,0.0587816244310212
"cg14242528",0.000385544706878547,0.246891097222153
"cg02354413",-9.62134132121846e-05,0.774208884955265
"cg19947621",-0.00216281975586863,0.531241529721155
"cg20241254",-0.000694252696003357,0.115397188521777
"cg13986870",0.00145047646982552,0.0766894398870242
"cg03560879",0.0071589306358999,0.00570233113875433
"cg06418184",0.000763944966289533,0.0116679646082727
"cg14080298",0.00115072977749806,0.665631312869344
"cg09722555",-0.00124152294227298,0.45859213592436
"cg13665853",0.00010217180840935,0.882777785305779
"cg04293877",0.000284124624910525,0.933310126900993
"cg14515381",0.000189107644939853,0.907014298497466
"cg03563403",0.000880441918973662,0.0379921712522319
"cg05576539",0.00105458580870917,0.0265577905158409
"cg01253107",0.000222153345579609,0.242312072760268
"cg13692543",0.000669244316983697,0.389977383330982
"cg13695933",-0.000730515922045608,0.70011711159042
"cg13642749",0.000116641765707661,0.849539577657755
"cg04237609",0.00107494214184527,0.365282309704892
"cg13392078",-0.0171993945651906,0.037183646424354
"cg03081134",0.00174749501112689,0.294839692546617
"cg13461303",-0.00184127485205901,0.540844196863592
"cg13884344",0.00168027392528574,0.520265374005909
"cg14552260",0.00033804716936474,0.280794205269706
"cg14536881",-0.00349923913792845,0.0723049219651122
"cg13695362",7.95174369077548e-05,0.938640990026231
"cg13683040",0.000211307687393598,0.926208994725111
"cg14184130",-0.00263350610523963,0.0440133348137927
"cg01342968",-0.00378492249618651,0.238492242564321
"cg03576809",-0.00956980878841046,0.00148947535447551
"cg12785353",-0.00205568163103053,0.302502072561762
"cg26471527",0.000512627449618579,0.288749915674606
"cg14415800",-0.0039751224714144,0.0911162057497973
"cg04988869",-0.00490371947269214,0.0748959451027755
"cg18746037",-0.00256347975589955,0.227955036325225
"cg13666716",-0.00065990198290162,0.591801155128136
"cg13686751",0.00305264909947263,0.227266103673897
"cg13230077",7.75454840348997e-05,0.604880533599196
"cg14185604",-0.00556221127253046,0.122985256435686
"cg27196842",0.00131003605864186,0.663760915738422
"cg13974534",-0.000395447600325957,0.632047233192433
"cg06612736",0.000588593998131494,0.257972173336895
"cg14647944",-0.000106032621755,0.971823273717963
"cg14170392",0.00219420497565601,0.320473738791236
"cg21185116",-0.000822143418036595,0.304064185646119
"cg11558474",0.00141826735322834,0.654480578134399
"cg10309269",-0.00092227651067075,0.287164750333248
"ch.9.919537F",-0.000506450423208597,0.66132455051013
"cg13670316",0.000242622769270545,0.806821111676882
"cg13655566",-4.5073164052856e-06,0.995858946502273
"cg14198450",-0.00246074174918498,0.115426998252915
"cg14016620",0.000227707909044134,0.707416210461199
"cg02380813",-0.0025350185429383,0.232024882846554
"cg06432462",0.00125189550622608,0.175078251556031
"cg13910484",0.000414317504634183,0.0623717631683711
"cg13893799",-0.00871932143412759,0.375490040104968
"cg20926353",-0.024261506793929,0.0157737642686313
"cg00106164",0.000519369832615032,0.128083521156309
"cg01614478",-0.00263410996463152,0.090093628688501
"cg13884470",0.0014747996604038,0.562097178720138
"cg01292475",0.00291116263537795,0.0607180149290891
"cg13723118",0.00533034450897341,0.00907225355353358
"cg10823546",0.000438545208776005,0.148570320712386
"cg13908055",0.000973078006578515,0.78028448675069
"cg13445230",0.00106707092307871,0.655770865974887
"cg14594423",-0.000187027632243027,0.878798322465421
"cg20401521",-0.000220985655349753,0.379562546216522
"cg13985445",-0.000561612057426562,0.876021703539993
"cg14854310",-0.000395324795690237,0.526916981591906
"cg14460558",0.000221506522433973,0.625330172278081
"cg13617419",-0.0022498391604523,0.555085378926402
"cg14531665",0.00324239310344375,0.213392354255944
"cg14528751",-0.000252322787665792,0.830716899782294
"cg13622450",4.40117866487009e-05,0.987842962516686
"cg00755043",0.00254895779587485,0.120674974498333
"cg14304674",0.0017457664996394,0.416455030932908
"cg24622726",0.000147732523031486,0.778940501709581
"cg14544641",0.00815319599207463,0.0645091392228714
"cg14155388",-0.00125417730540129,0.190581174118706
"cg13737493",-0.000594394026434779,0.871828987124589
"cg13525991",0.000596646464488289,0.562880733614924
"cg21211299",-0.00281219263017938,0.490496722264727
"cg14054883",-0.00528503177620822,0.50908079017785
"cg13577292",-0.000196398370504006,0.696300980452508
"cg14579957",-0.0132730076354005,0.000267306913249744
"cg24428271",0.000962356674509029,0.573048977959539
"cg14631576",0.00357693147260104,0.652426243002682
"cg14318680",0.00103112732797263,0.370559068520098
"cg14446107",-0.000168515735513639,0.80397695256049
"cg14646548",-0.00166541447573869,0.116993476254527
"cg11828766",8.73304958711608e-05,0.630365211281556
"cg02430183",-0.000254726658158048,0.889963364117985
"cg13563298",-0.000613816783517352,0.410898929741398
"cg14087401",-0.000727413734342051,0.730349343868814
"cg15886017",-0.00108037218696726,0.639105099383029
"cg14161956",4.91731254933976e-05,0.834578674957024
